sep=,
DeviceTag:,Right Foot
FirmwareVersion:,2.4.0
AppVersion:,2022.0.0
StartTime: ,2023-06-27_13:37:39_000 CEST
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
17,1985536624,-0.11740309745073,-0.36360618472099,-116.51181030273438,0.02010900527239,-0.01330889016390,9.55274772644043,-0.63783276081085,3.61680626869202,0.20191697776318
18,1985544957,-0.11733164638281,-0.36342960596085,-116.51223754882812,0.00817510671914,-0.02206781320274,9.49088668823242,-0.61700856685638,3.55807352066040,0.27499446272850
19,1985553290,-0.11786792427301,-0.36337614059448,-116.51267242431641,0.02063563838601,-0.03153783455491,9.51325511932373,-0.69029080867767,3.55410313606262,0.26782241463661
20,1985561623,-0.11788091808558,-0.36282554268837,-116.51341247558594,0.04035678878427,-0.04042724519968,9.49530696868896,-0.62758713960648,3.60333371162415,0.23639374971390
21,1985569956,-0.11754985153675,-0.36300632357597,-116.51429748535156,0.00452278926969,-0.03592113405466,9.50819492340088,-0.58747529983521,3.52541542053223,0.21492905914783
22,1985578289,-0.11724004894495,-0.36263492703438,-116.51481628417969,0.03235781937838,-0.03629708662629,9.52187824249268,-0.58750087022781,3.58156180381775,0.26039430499077
23,1985586622,-0.11720747500658,-0.36309471726418,-116.51536560058594,0.02054676413536,-0.04404409229755,9.49201869964600,-0.62208020687103,3.49145102500916,0.25739747285843
24,1985594955,-0.11740272492170,-0.36276552081108,-116.51559448242188,0.03520721942186,-0.03324805200100,9.49749565124512,-0.64877009391785,3.57536292076111,0.29315489530563
25,1985603288,-0.11657892167568,-0.36265054345131,-116.51519775390625,0.02965580485761,-0.02558489143848,9.49253654479980,-0.52682083845139,3.55996918678284,0.36869132518768
26,1985611621,-0.11716400086880,-0.36228981614113,-116.51583099365234,0.02145721577108,-0.03250163421035,9.51354885101318,-0.69659185409546,3.57984495162964,0.24394994974136
27,1985619954,-0.11714962869883,-0.36187842488289,-116.51588439941406,0.03055110760033,-0.03310084715486,9.50169372558594,-0.62328398227692,3.59675073623657,0.31451717019081
28,1985628287,-0.11740253865719,-0.36159470677376,-116.51496887207031,0.01242669671774,-0.02307927235961,9.52257537841797,-0.65509682893753,3.56913876533508,0.43346968293190
29,1985636620,-0.11695162206888,-0.36071035265923,-116.51470947265625,0.03981445729733,-0.02549440786242,9.50939178466797,-0.57069802284241,3.65159082412720,0.35193955898285
30,1985644953,-0.11651873588562,-0.36016973853111,-116.51432800292969,0.01086746715009,-0.03800622001290,9.49546527862549,-0.57341301441193,3.60246253013611,0.37135511636734
31,1985653286,-0.11694004386663,-0.36065161228180,-116.51428222656250,0.02980494685471,-0.02072030492127,9.49614906311035,-0.67551147937775,3.48929953575134,0.32704257965088
32,1985661619,-0.11667713522911,-0.36048761010170,-116.51420593261719,0.01164580043405,-0.02144700475037,9.51480579376221,-0.59326416254044,3.55561470985413,0.33398404717445
33,1985669952,-0.11694731563330,-0.36068937182426,-116.51472473144531,0.03474617004395,-0.01427521463484,9.50986289978027,-0.65950250625610,3.52321267127991,0.25783291459084
34,1985678285,-0.11714677512646,-0.36052665114403,-116.51505279541016,0.01432251557708,-0.03564806655049,9.50155162811279,-0.64848846197128,3.55533289909363,0.28442046046257
35,1985686618,-0.11716625094414,-0.36037042737007,-116.51551818847656,0.02435067296028,-0.01113725081086,9.50420188903809,-0.62902152538300,3.56537342071533,0.26731014251709
36,1985694951,-0.11788034439087,-0.36066225171089,-116.51533508300781,0.03189076855779,-0.02128074690700,9.52081871032715,-0.70939916372299,3.50236272811890,0.34538239240646
37,1985703284,-0.11826219409704,-0.36006006598473,-116.51519012451172,0.02110530622303,-0.03398045524955,9.49661159515381,-0.67228394746780,3.61836910247803,0.33790296316147
38,1985711617,-0.11798987537622,-0.36018264293671,-116.51480865478516,0.03268824890256,-0.03142375126481,9.51491165161133,-0.59175288677216,3.52170157432556,0.36820465326309
39,1985719950,-0.11807165294886,-0.36037564277649,-116.51486206054688,0.03355935588479,-0.04166333749890,9.50561237335205,-0.63588625192642,3.52300786972046,0.31477338075638
40,1985728283,-0.11852441728115,-0.35943469405174,-116.51564025878906,0.01408537290990,-0.02734089456499,9.48732757568359,-0.67912298440933,3.65023326873779,0.23216742277145
41,1985736616,-0.11813471466303,-0.35961785912514,-116.51626586914062,0.02924474887550,-0.03580323234200,9.53166866302490,-0.57945793867111,3.52398061752319,0.24512821435928
42,1985744949,-0.11832969635725,-0.35883289575577,-116.51644134521484,0.02012861520052,-0.03560412675142,9.50887203216553,-0.64833462238312,3.63140678405762,0.30327254533768
43,1985753282,-0.11865536868572,-0.35878929495811,-116.51674652099609,0.01885691657662,-0.03333468735218,9.51124668121338,-0.66631597280502,3.55123448371887,0.28518891334534
44,1985761615,-0.11792309582233,-0.35858020186424,-116.51522827148438,0.03176645562053,-0.02828338555992,9.49038410186768,-0.53552961349487,3.56286334991455,0.50321727991104
45,1985769948,-0.11828869581223,-0.35831370949745,-116.51539611816406,0.02854744158685,-0.03790784627199,9.49673461914062,-0.66959458589554,3.57800102233887,0.30268341302872
46,1985778281,-0.11771371215582,-0.35866704583168,-116.51548767089844,0.02813420072198,-0.04178674519062,9.50192070007324,-0.55494523048401,3.49424266815186,0.31239119172096
47,1985786614,-0.11785351485014,-0.35902082920074,-116.51585388183594,0.02419608272612,-0.02613507583737,9.48546028137207,-0.64339125156403,3.50489854812622,0.27699235081673
48,1985794947,-0.11800400912762,-0.35885065793991,-116.51540374755859,0.01972188055515,-0.00538008054718,9.51651191711426,-0.64267402887344,3.55589652061462,0.37727209925652
49,1985803280,-0.11694049835205,-0.35885936021805,-116.51545715332031,0.02917106077075,-0.00891267601401,9.50153541564941,-0.49803039431572,3.54644465446472,0.31733480095863
50,1985811613,-0.11744183301926,-0.35859832167625,-116.51453399658203,0.04223813861609,-0.00784600339830,9.51844692230225,-0.68383598327637,3.56678247451782,0.43003737926483
51,1985819946,-0.11757790297270,-0.35802143812180,-116.51457214355469,0.04432297125459,-0.02453864365816,9.49471473693848,-0.64372402429581,3.61742115020752,0.31723228096962
52,1985828279,-0.11702287197113,-0.35658487677574,-116.51566314697266,0.01951945945621,-0.01689896173775,9.49050617218018,-0.55755782127380,3.70868444442749,0.18854634463787
53,1985836612,-0.11830868571997,-0.35621047019958,-116.51566314697266,0.01567092537880,-0.02488798834383,9.49836349487305,-0.78111886978149,3.59280633926392,0.32248318195343
54,1985844945,-0.11891397088766,-0.35630047321320,-116.51573181152344,0.02362008951604,-0.01552550774068,9.52848529815674,-0.69695049524307,3.52536368370056,0.31771892309189
55,1985853278,-0.11971236765385,-0.35584753751755,-116.51600646972656,0.02797211147845,-0.03169393539429,9.48384571075439,-0.72296166419983,3.60127115249634,0.28906941413879
56,1985861611,-0.12029753625393,-0.35517889261246,-116.51618194580078,0.00035946816206,-0.03259646520019,9.47606372833252,-0.69342857599258,3.61802339553833,0.29393616318703
57,1985869944,-0.12024632096291,-0.35474082827568,-116.51626586914062,0.01296565495431,-0.04054543748498,9.51777648925781,-0.62044078111649,3.59831309318542,0.31052133440971
58,1985878277,-0.11974242329597,-0.35499742627144,-116.51708984375000,0.02206932567060,-0.04642681032419,9.50500869750977,-0.56575447320938,3.50735735893250,0.21987260878086
59,1985886610,-0.12001600116491,-0.35551747679710,-116.51683807373047,0.02192866988480,-0.04131891950965,9.51207542419434,-0.65804255008698,3.48381805419922,0.35252872109413
60,1985894943,-0.11987763643265,-0.35524991154671,-116.51700592041016,0.00898608285934,-0.02980731427670,9.50706577301025,-0.60771054029465,3.56847286224365,0.30283710360527
61,1985903276,-0.11982661485672,-0.35518580675125,-116.51759338378906,0.01667912676930,-0.02805867604911,9.51167392730713,-0.62054324150085,3.55466651916504,0.25153177976608
62,1985911609,-0.11872059851885,-0.35477775335312,-116.51726531982422,0.03175285458565,-0.02347224019468,9.48444557189941,-0.49198547005653,3.58532738685608,0.35275927186012
63,1985919942,-0.11918675154448,-0.35502728819847,-116.51821899414062,0.03725002333522,-0.01625629141927,9.49926280975342,-0.68204313516617,3.51757764816284,0.20742408931255
64,1985928275,-0.11916957050562,-0.35496461391449,-116.51811218261719,0.01869986392558,-0.00930506270379,9.47141170501709,-0.62328398227692,3.54288411140442,0.33144819736481
65,1985936608,-0.11935536563396,-0.35521206259727,-116.51815032958984,0.02907333150506,-0.02568396367133,9.48192882537842,-0.64871895313263,3.51834607124329,0.31679686903954
66,1985944941,-0.11952161788940,-0.35583567619324,-116.51811218261719,0.02514488995075,-0.04243228211999,9.50406551361084,-0.64458227157593,3.46111083030701,0.32777255773544
67,1985953274,-0.11917494237423,-0.35605216026306,-116.51831817626953,0.02346033602953,-0.02670681104064,9.50519561767578,-0.58447849750519,3.51993393898010,0.29681780934334
68,1985961607,-0.12011845409870,-0.35685673356056,-116.51821899414062,0.04016347602010,-0.01784839108586,9.50172996520996,-0.73614042997360,3.44078612327576,0.33295944333076
69,1985969940,-0.11941577494144,-0.35722112655640,-116.51890563964844,0.03423048928380,-0.04181459918618,9.50481796264648,-0.54208689928055,3.50215768814087,0.24056892096996
70,1985978273,-0.11939340084791,-0.35696855187416,-116.51908111572266,0.04170103371143,-0.02371580712497,9.53013420104980,-0.62259244918823,3.56788372993469,0.30532169342041
71,1985986606,-0.11897531896830,-0.35733574628830,-116.51875305175781,0.02541407197714,-0.03709792345762,9.51026725769043,-0.57661485671997,3.50195288658142,0.36121195554733
72,1985994939,-0.11916485428810,-0.35738846659660,-116.51752471923828,0.03290760889649,-0.04002523049712,9.49264335632324,-0.64500480890274,3.52999997138977,0.46830505132675
73,1986003272,-0.11922835558653,-0.35772082209587,-116.51654052734375,0.01421655062586,-0.02282889932394,9.50543689727783,-0.63314539194107,3.50553846359253,0.44053921103477
74,1986011605,-0.11962557584047,-0.35695689916611,-116.51650238037109,0.00786224193871,-0.03585929796100,9.49207973480225,-0.67179727554321,3.62794899940491,0.31887158751488
75,1986019938,-0.11952518671751,-0.35699820518494,-116.51721191406250,0.02415450103581,-0.04194122925401,9.49754810333252,-0.61449831724167,3.54214119911194,0.23547165095806
76,1986028271,-0.11979304999113,-0.35713508725166,-116.51702880859375,0.02485808730125,-0.01491613313556,9.48005390167236,-0.65760713815689,3.51814103126526,0.34043884277344
77,1986036604,-0.11975788325071,-0.35660061240196,-116.51776885986328,0.01265963912010,-0.03118693828583,9.48263263702393,-0.62100428342819,3.61137628555298,0.23393480479717
78,1986044937,-0.11899346113205,-0.35667043924332,-116.51716613769531,0.00254823826253,-0.03850490972400,9.51395988464355,-0.53332686424255,3.52705478668213,0.39066833257675
79,1986053270,-0.11874084174633,-0.35629561543465,-116.51645660400391,0.01101044937968,-0.01045271195471,9.50957870483398,-0.59477525949478,3.59157657623291,0.40770170092583
80,1986061603,-0.11925379931927,-0.35525214672089,-116.51539611816406,0.04157597944140,-0.02929970994592,9.51283740997314,-0.68608993291855,3.66219472885132,0.45298770070076
81,1986069936,-0.12003803998232,-0.35595583915710,-116.51636505126953,0.02820673026145,-0.02508959174156,9.50628376007080,-0.72113043069839,3.46266078948975,0.20347949862480
82,1986078269,-0.12017041444778,-0.35519397258759,-116.51671600341797,0.03336823731661,-0.01130354683846,9.51589965820312,-0.64077848196030,3.62784647941589,0.26836031675339
83,1986086602,-0.11974478513002,-0.35563513636589,-116.51657867431641,0.03303957730532,-0.02303627878428,9.50491809844971,-0.57446324825287,3.49314141273499,0.33838966488838
84,1986094935,-0.11947264522314,-0.35593098402023,-116.51667785644531,0.03381248190999,-0.02553687058389,9.55723476409912,-0.59249567985535,3.50085139274597,0.31210950016975
85,1986103268,-0.11957485228777,-0.35576429963112,-116.51683807373047,0.03712254390121,-0.02419552765787,9.51074314117432,-0.63729500770569,3.56696176528931,0.30250415205956
86,1986111601,-0.11897945404053,-0.35526597499847,-116.51678466796875,0.01286148093641,-0.03183205425739,9.51756763458252,-0.55363887548447,3.59649467468262,0.32975763082504
87,1986119934,-0.11930267512798,-0.35499218106270,-116.51700592041016,0.01461925450712,-0.05478515103459,9.49781894683838,-0.66408747434616,3.57956361770630,0.29451242089272
88,1986128267,-0.11919341981411,-0.35487565398216,-116.51733398437500,0.02226804941893,-0.04343311116099,9.48330783843994,-0.61306393146515,3.54900622367859,0.26505610346794
89,1986136600,-0.11929190903902,-0.35515531897545,-116.51738739013672,0.02759540453553,-0.02801836654544,9.51200580596924,-0.63706445693970,3.51401710510254,0.31764215230942
90,1986144933,-0.11885286867619,-0.35601663589478,-116.51709747314453,0.01024280861020,-0.04095585271716,9.48125839233398,-0.57174807786942,3.43264031410217,0.35055640339851
91,1986153266,-0.11881703883410,-0.35624578595161,-116.51754760742188,0.03344705328345,-0.04692829027772,9.48641204833984,-0.62297666072845,3.51942181587219,0.26649051904678
92,1986161599,-0.11901396512985,-0.35593158006668,-116.51704406738281,0.03122746571898,-0.02405531518161,9.51571273803711,-0.64751505851746,3.57367229461670,0.38293281197548
93,1986169932,-0.11938858777285,-0.35560023784637,-116.51693725585938,0.03372384980321,-0.04674771800637,9.51212882995605,-0.67079830169678,3.58755469322205,0.33447059988976
94,1986178265,-0.11915283650160,-0.35572206974030,-116.51789093017578,0.02963789738715,-0.03521846234798,9.49753475189209,-0.59574866294861,3.52147102355957,0.21044658124447
95,1986186598,-0.11902718991041,-0.35571649670601,-116.51790618896484,0.02927404083312,-0.02539393305779,9.51769924163818,-0.61173194646835,3.54654717445374,0.32081833481789
96,1986194931,-0.11912436783314,-0.35524243116379,-116.51779937744141,0.03156524896622,-0.03159800916910,9.48950386047363,-0.63575810194016,3.59470176696777,0.33047482371330
97,1986203264,-0.11862409859896,-0.35486468672752,-116.51797485351562,0.02483962848783,-0.02855107933283,9.51545333862305,-0.56762421131134,3.59119224548340,0.29935356974602
98,1986211597,-0.11861930787563,-0.35514017939568,-116.51761627197266,0.01571789197624,-0.02580808475614,9.50765419006348,-0.62225949764252,3.50197839736938,0.36269760131836
99,1986219930,-0.11875820904970,-0.35491821169853,-116.51761627197266,0.03079971112311,-0.01586397364736,9.50857448577881,-0.64362156391144,3.57382607460022,0.32097193598747
100,1986228263,-0.11976095288992,-0.35404357314110,-116.51731872558594,0.03001869097352,-0.02678144536912,9.49368667602539,-0.74413192272186,3.64042305946350,0.36108383536339
101,1986236596,-0.12042586505413,-0.35477519035339,-116.51740264892578,0.03283671662211,-0.02212503366172,9.48393917083740,-0.70635098218918,3.45981740951538,0.31169962882996
102,1986244929,-0.12008462846279,-0.35497519373894,-116.51725006103516,0.02481334656477,-0.00848821364343,9.50393009185791,-0.58296728134155,3.51268529891968,0.34297463297844
103,1986253262,-0.11961794644594,-0.35528439283371,-116.51697540283203,0.01945269666612,-0.02414600551128,9.50340652465820,-0.57046741247177,3.50943183898926,0.35437291860580
104,1986261595,-0.11991111189127,-0.35579758882523,-116.51657104492188,0.02040597610176,-0.02678012661636,9.52919197082520,-0.65909272432327,3.47477626800537,0.36971589922905
105,1986269928,-0.12020715326071,-0.35551846027374,-116.51690673828125,0.01606915518641,-0.02904949709773,9.53563785552979,-0.66137230396271,3.57999897003174,0.28198707103729
106,1986278261,-0.12001436203718,-0.35579332709312,-116.51715087890625,0.00783519074321,-0.03917805105448,9.45582962036133,-0.60140955448151,3.50287485122681,0.28903105854988
107,1986286594,-0.11979293078184,-0.35564202070236,-116.51660919189453,0.02801156044006,-0.05197625979781,9.50209903717041,-0.59992378950119,3.56480979919434,0.38621142506599
108,1986294927,-0.12006653845310,-0.35579735040665,-116.51738739013672,0.01124676503241,-0.05076782405376,9.49293041229248,-0.65706914663315,3.51888394355774,0.22463686764240
109,1986303260,-0.11968963593245,-0.35606414079666,-116.51782226562500,0.04899351298809,-0.03047707490623,9.52328395843506,-0.58171218633652,3.51581025123596,0.26894950866699
110,1986311593,-0.11930967867374,-0.35624817013741,-116.51789093017578,0.04349959269166,-0.04054596275091,9.50524234771729,-0.57948368787766,3.51350474357605,0.31587478518486
111,1986319926,-0.12000818550587,-0.35610759258270,-116.51824951171875,0.02041677385569,-0.04673140123487,9.51361274719238,-0.70919412374496,3.56376004219055,0.27899029850960
112,1986328259,-0.12011530995369,-0.35567831993103,-116.51802825927734,0.01579826511443,-0.02887473441660,9.48691272735596,-0.63744866847992,3.58694052696228,0.34082296490669
113,1986336592,-0.11973816901445,-0.35525378584862,-116.51795959472656,0.02258941344917,-0.00917225237936,9.51293373107910,-0.58073866367340,3.59787774085999,0.33147379755974
114,1986344925,-0.11943646520376,-0.35492148995399,-116.51800537109375,0.01071009878069,-0.00516744842753,9.51700973510742,-0.58765459060669,3.57646465301514,0.31672006845474
115,1986353258,-0.11961619555950,-0.35499143600464,-116.51792144775391,0.02091155946255,-0.02261777408421,9.50628185272217,-0.64690029621124,3.53835034370422,0.33129450678825
116,1986361591,-0.11972193419933,-0.35430446267128,-116.51792144775391,0.01167668495327,-0.01864778622985,9.50135326385498,-0.63770478963852,3.61988043785095,0.32220146059990
117,1986369924,-0.11944381147623,-0.35470283031464,-116.51770019531250,0.01891516521573,-0.01238910015672,9.52867794036865,-0.59349459409714,3.49782848358154,0.34827673435211
118,1986378257,-0.11865463107824,-0.35440889000893,-116.51709747314453,0.02216772921383,-0.03542635962367,9.50104618072510,-0.52961283922195,3.57262253761292,0.39143678545952
119,1986386590,-0.11879309266806,-0.35427677631378,-116.51692199707031,0.01592539250851,-0.02211609296501,9.50519371032715,-0.64195680618286,3.56273531913757,0.34192442893982
120,1986394923,-0.11906399577856,-0.35304242372513,-116.51586914062500,0.02980837225914,-0.03411677479744,9.52042865753174,-0.65532732009888,3.68391585350037,0.44914561510086
121,1986403256,-0.11930827796459,-0.35284647345543,-116.51545715332031,0.00836687255651,-0.02365106530488,9.47754669189453,-0.65599334239960,3.57054734230042,0.37084290385246
122,1986411589,-0.11935853213072,-0.35389164090157,-116.51555633544922,0.01797571033239,-0.03174121677876,9.49284744262695,-0.63050723075867,3.41194438934326,0.31200700998306
123,1986419922,-0.11926208436489,-0.35343784093857,-116.51558685302734,0.03825755417347,-0.03453249111772,9.49203777313232,-0.61419081687927,3.60054111480713,0.31943506002426
124,1986428255,-0.11888810247183,-0.35308304429054,-116.51567840576172,0.02298119477928,-0.04619906470180,9.52569484710693,-0.57971423864365,3.57938456535339,0.31052136421204
125,1986436588,-0.11781321465969,-0.35283237695694,-116.51526641845703,0.02065897919238,-0.04001471027732,9.53691577911377,-0.49654477834702,3.57633662223816,0.37207242846489
126,1986444921,-0.11770062148571,-0.35160425305367,-116.51567840576172,0.01761700026691,-0.03413718938828,9.49714851379395,-0.61178320646286,3.68419766426086,0.26851400732994
127,1986453254,-0.11814694851637,-0.35115274786949,-116.51588439941406,0.02450207248330,-0.04389550536871,9.51175403594971,-0.67871314287186,3.60113024711609,0.29658719897270
128,1986461587,-0.11896256357431,-0.35050842165947,-116.51564025878906,0.02245169132948,-0.04608225077391,9.49988651275635,-0.72307699918747,3.61291313171387,0.35683190822601
129,1986469920,-0.11870837211609,-0.35070100426674,-116.51434326171875,0.03337606787682,-0.02409057132900,9.52320861816406,-0.59380209445953,3.52451896667480,0.47875571250916
130,1986478253,-0.11796753108501,-0.35041770339012,-116.51415252685547,0.02708158455789,-0.02266260981560,9.47799396514893,-0.53614437580109,3.57141828536987,0.33926051855087
131,1986486586,-0.11763737350702,-0.35052689909935,-116.51372528076172,0.02718628197908,-0.02774180471897,9.51529598236084,-0.58663004636765,3.53279232978821,0.37271279096603
132,1986494919,-0.11788179725409,-0.35065847635269,-116.51382446289062,0.03123433329165,-0.01310641691089,9.52129840850830,-0.65445649623871,3.52113795280457,0.31167405843735
133,1986503252,-0.11796599626541,-0.35133469104767,-116.51322174072266,0.02364838868380,-0.02644529566169,9.51826286315918,-0.63506662845612,3.46609282493591,0.39138552546501
134,1986511585,-0.11765431612730,-0.35131090879440,-116.51346588134766,0.02928724698722,-0.01490272488445,9.50375270843506,-0.58752650022507,3.53847837448120,0.29745811223984
135,1986519918,-0.11764807254076,-0.35060214996338,-116.51372528076172,0.04242394492030,-0.01975509710610,9.48688888549805,-0.62543559074402,3.63191890716553,0.29179733991623
136,1986528251,-0.11731530725956,-0.35088345408440,-116.51371002197266,0.02111808769405,-0.05329690873623,9.51760959625244,-0.58417111635208,3.50292563438416,0.32320043444633
137,1986536584,-0.11795510351658,-0.35074058175087,-116.51402282714844,0.03189852833748,-0.04198504984379,9.50385189056396,-0.70258569717407,3.56440043449402,0.28293484449387
138,1986544917,-0.11804677546024,-0.35008847713470,-116.51376342773438,0.02178839221597,-0.02492002770305,9.48147773742676,-0.63639843463898,3.61434793472290,0.35849681496620
139,1986553250,-0.11843844503164,-0.34914717078209,-116.51443481445312,0.00794592872262,-0.05038290843368,9.51770019531250,-0.67269378900528,3.66029977798462,0.24164468050003
140,1986561583,-0.11854751408100,-0.34878528118134,-116.51422119140625,0.04944286122918,-0.04536548256874,9.51412773132324,-0.63819146156311,3.57958936691284,0.34671428799629
141,1986569916,-0.11806049942970,-0.34934076666832,-116.51413726806641,0.01311752945185,-0.03681045398116,9.49792480468750,-0.56721442937851,3.47954034805298,0.33336931467056
142,1986578249,-0.11757570505142,-0.34979277849197,-116.51390075683594,0.01330684684217,-0.01673085801303,9.49646663665771,-0.56583130359650,3.48205065727234,0.34543362259865
143,1986586582,-0.11685377359390,-0.35013929009438,-116.51425933837891,0.02548808790743,-0.01255793962628,9.53367805480957,-0.53978157043457,3.50494980812073,0.27796569466591
144,1986594915,-0.11669799685478,-0.34959790110588,-116.51410675048828,0.03166907280684,-0.04268112778664,9.49561214447021,-0.60450863838196,3.60051536560059,0.34020820260048
145,1986603248,-0.11725975573063,-0.34907868504524,-116.51434326171875,0.03872638195753,-0.03652981296182,9.55797290802002,-0.69433784484863,3.60935282707214,0.29210472106934
146,1986611581,-0.11715906113386,-0.34926983714104,-116.51467895507812,0.02491194009781,-0.00125318602659,9.51212787628174,-0.61229544878006,3.51365804672241,0.28301167488098
147,1986619914,-0.11728179454803,-0.34926304221153,-116.51467895507812,0.01794728823006,-0.01210640650243,9.53244686126709,-0.64118832349777,3.54705929756165,0.32181721925735
148,1986628247,-0.11770571768284,-0.35010933876038,-116.51486968994141,0.01151451468468,0.00096804712666,9.51110076904297,-0.67558825016022,3.43466424942017,0.30373361706734
149,1986636580,-0.11770494282246,-0.34992122650146,-116.51436614990234,0.01611690595746,-0.02990077622235,9.50212574005127,-0.62464159727097,3.56995868682861,0.38262546062469
150,1986644913,-0.11751618236303,-0.34956052899361,-116.51472473144531,0.02887843921781,-0.03352179378271,9.48827362060547,-0.60271579027176,3.57979464530945,0.28203839063644
151,1986653246,-0.11753264069557,-0.34984993934631,-116.51436614990234,0.02107134088874,-0.02050097100437,9.49349308013916,-0.62727975845337,3.51189088821411,0.36607864499092
152,1986661579,-0.11812844127417,-0.34956875443459,-116.51455688476562,0.02768007479608,-0.02905583567917,9.51111984252930,-0.69743716716766,3.57013750076294,0.29589563608170
153,1986669912,-0.11893478035927,-0.34980601072311,-116.51529693603516,0.02659900858998,-0.03545586019754,9.51864147186279,-0.72248792648315,3.51785922050476,0.23339693248272
154,1986678245,-0.11876877397299,-0.35019454360008,-116.51480865478516,0.02593275532126,-0.04484886303544,9.52287578582764,-0.60417580604553,3.48922276496887,0.37194430828094
155,1986686578,-0.11829473078251,-0.35028237104416,-116.51451873779297,0.02158818766475,-0.03796002268791,9.52193927764893,-0.56921237707138,3.53712129592896,0.35598665475845
156,1986694911,-0.12482710927725,-0.37134143710136,-116.49976348876953,0.03521241992712,-0.04046253114939,9.50314426422119,-0.59464734792709,3.47124123573303,0.33621248602867
157,1986703244,-0.12466521561146,-0.37077826261520,-116.50043487548828,0.03723355755210,-0.03931997716427,9.49395370483398,-0.60804349184036,3.61386132240295,0.24079941213131
158,1986711577,-0.12531232833862,-0.37032014131546,-116.50026702880859,0.02065968699753,-0.00973924808204,9.50937175750732,-0.70125371217728,3.59213995933533,0.34463953971863
159,1986719910,-0.12442024797201,-0.36970132589340,-116.50026702880859,0.04097112268209,-0.02980506606400,9.49329853057861,-0.51816320419312,3.62297964096069,0.32294425368309
160,1986728243,-0.12524963915348,-0.36958035826683,-116.50007629394531,0.02197127416730,-0.04223518446088,9.51266288757324,-0.72448593378067,3.55141377449036,0.33411210775375
161,1986736576,-0.12549836933613,-0.36932331323624,-116.50077819824219,0.00682122027501,-0.01094863936305,9.51122856140137,-0.65494316816330,3.57994794845581,0.23754639923573
