sep=,
DeviceTag:,Right Foot
FirmwareVersion:,2.4.0
AppVersion:,2022.0.0
StartTime: ,2023-06-27_13:36:40_000 CEST
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
612,1931922102,-0.10576485097408,-0.32761976122856,-116.59046936035156,0.03200042992830,-0.02156809717417,9.50656318664551,-0.55272954702377,3.59307527542114,0.30290114879608
613,1931930435,-0.10537651181221,-0.32796454429626,-116.59043121337891,0.02280399948359,-0.00437052035704,9.50923728942871,-0.57729363441467,3.48854351043701,0.29829055070877
614,1931938768,-0.10557091981173,-0.32871571183205,-116.58986663818359,0.02601713500917,-0.03137188032269,9.49980926513672,-0.65011489391327,3.44907236099243,0.36212125420570
615,1931947101,-0.10591561347246,-0.32862424850464,-116.58953094482422,0.00536894612014,-0.02872723340988,9.49635028839111,-0.66412580013275,3.54207730293274,0.33041080832481
616,1931955434,-0.10616944730282,-0.32902905344963,-116.58933258056641,0.01866695098579,-0.01608816348016,9.48352146148682,-0.65726131200790,3.49120759963989,0.31821849942207
617,1931963767,-0.10556183010340,-0.32952049374580,-116.58888244628906,0.01315225660801,-0.03346230834723,9.50353336334229,-0.55116713047028,3.47069072723389,0.34431937336922
618,1931972100,-0.10609562695026,-0.32994315028191,-116.58818817138672,0.01622829213738,-0.02209545485675,9.53886222839355,-0.69027799367905,3.48864603042603,0.37879610061646
619,1931980433,-0.10588327050209,-0.32987612485886,-116.58766937255859,0.01543652638793,-0.03795966878533,9.48791980743408,-0.59655553102493,3.53713369369507,0.36696231365204
620,1931988766,-0.10561996698380,-0.32989788055420,-116.58690643310547,0.02127698063850,-0.04017594084144,9.47892093658447,-0.59565901756287,3.53682684898376,0.38489234447479
621,1931997099,-0.10461543500423,-0.32892766594887,-116.58670043945312,0.03561474010348,-0.00809118989855,9.50341796875000,-0.50239753723145,3.64540481567383,0.32664546370506
622,1932005432,-0.10489196330309,-0.32825765013695,-116.58724975585938,0.03151092305779,-0.01737946830690,9.45921325683594,-0.66064220666885,3.62071228027344,0.23025912046432
623,1932013765,-0.10475294291973,-0.32726591825485,-116.58692169189453,0.03406291827559,-0.02848307415843,9.52246475219727,-0.60610955953598,3.64863252639771,0.32767006754875
624,1932022098,-0.10461484640837,-0.32737076282501,-116.58621978759766,0.01408068835735,-0.02302731946111,9.50183200836182,-0.61025917530060,3.52727270126343,0.37994876503944
625,1932030431,-0.10486546158791,-0.32680615782738,-116.58500671386719,0.00092146662064,-0.03070164658129,9.47945404052734,-0.65218961238861,3.59719848632812,0.44698113203049
626,1932038764,-0.10543305426836,-0.32642954587936,-116.58466339111328,0.02548855543137,-0.02240549586713,9.51118373870850,-0.69481170177460,3.58521151542664,0.33686560392380
627,1932047097,-0.10537019371986,-0.32641655206680,-116.58454132080078,0.03373060747981,-0.01933990418911,9.48230838775635,-0.61656028032303,3.53131937980652,0.31921741366386
628,1932055430,-0.10582927614450,-0.32658794522285,-116.58424377441406,0.02469616010785,-0.03977153077722,9.48709774017334,-0.68146681785583,3.51940894126892,0.32902768254280
629,1932063763,-0.10567345470190,-0.32684969902039,-116.58379364013672,0.02240907400846,-0.03184309601784,9.49185562133789,-0.60523879528046,3.49779057502747,0.35049241781235
630,1932072096,-0.10575518757105,-0.32654666900635,-116.58391571044922,0.02666699141264,-0.02291906252503,9.48285770416260,-0.63679552078247,3.57599091529846,0.28161573410034
631,1932080429,-0.10576599091291,-0.32601431012154,-116.58346557617188,0.02463171444833,-0.01122037041932,9.50314426422119,-0.62403959035873,3.59417653083801,0.35620436072350
632,1932088762,-0.10573779791594,-0.32616630196571,-116.58287811279297,0.02290658280253,-0.02246359735727,9.49520301818848,-0.62286138534546,3.52158617973328,0.36668059229851
633,1932097095,-0.10569348186255,-0.32597893476486,-116.58367919921875,0.02373272925615,-0.02926770597696,9.51166915893555,-0.61848133802414,3.55175971984863,0.19168414175510
634,1932105428,-0.10498067736626,-0.32554617524147,-116.58351898193359,0.02472644485533,-0.04907885566354,9.49582576751709,-0.54217648506165,3.59169173240662,0.31519591808319
635,1932113761,-0.10557658970356,-0.32569345831871,-116.58351898193359,0.00549619924277,-0.02231456898153,9.50586318969727,-0.69473487138748,3.51116085052490,0.29416668415070
636,1932122094,-0.10589354485273,-0.32508653402328,-116.58341979980469,0.03278173133731,-0.03420051932335,9.51446723937988,-0.66445875167847,3.61259245872498,0.30897167325020
637,1932130427,-0.10637471079826,-0.32562062144279,-116.58276367187500,0.01655098237097,-0.02552006393671,9.49980735778809,-0.68100559711456,3.46515750885010,0.38007682561874
638,1932138760,-0.10656857490540,-0.32612907886505,-116.58219146728516,0.01637906022370,-0.03628554940224,9.49303340911865,-0.64955145120621,3.47875928878784,0.36355569958687
639,1932147093,-0.10718942433596,-0.32555282115936,-116.58149719238281,0.03727199509740,-0.01568034477532,9.52381038665771,-0.69798779487610,3.59983682632446,0.37508198618889
640,1932155426,-0.10729169100523,-0.32589769363403,-116.58039855957031,0.02813659422100,-0.02001639269292,9.51258563995361,-0.63856285810471,3.49779009819031,0.42720699310303
641,1932163759,-0.10730169713497,-0.32545447349548,-116.58044433593750,0.02341568470001,-0.02869134023786,9.51014614105225,-0.62462866306305,3.58375167846680,0.28609818220139
642,1932172092,-0.10721742361784,-0.32493120431900,-116.57999420166016,0.01103553362191,-0.00484907953069,9.50779819488525,-0.61720049381256,3.60206508636475,0.35023620724678
643,1932180425,-0.10781596601009,-0.32472071051598,-116.58061981201172,0.03209539130330,-0.03201133385301,9.46927547454834,-0.69504237174988,3.55442357063293,0.23028479516506
644,1932188758,-0.10759653151035,-0.32409310340881,-116.58033752441406,0.03964645043015,-0.01439381949604,9.48458671569824,-0.60039758682251,3.61517977714539,0.33030828833580
645,1932197091,-0.10716124624014,-0.32403725385666,-116.58077239990234,0.01699765771627,-0.01873571798205,9.50334930419922,-0.57214522361755,3.53780007362366,0.24206735193729
646,1932205424,-0.10748507082462,-0.32374104857445,-116.57992553710938,0.01275251433253,-0.02726737037301,9.50605773925781,-0.66430509090424,3.57542657852173,0.39626494050026
647,1932213757,-0.10644756257534,-0.32305932044983,-116.57987976074219,0.03465355560184,-0.01552719622850,9.51616382598877,-0.49940070509911,3.61185026168823,0.30182534456253
648,1932222090,-0.10683448612690,-0.32267022132874,-116.58001708984375,0.00539258308709,-0.01430478692055,9.51983451843262,-0.67370545864105,3.58651733398438,0.28169247508049
649,1932230423,-0.10642095655203,-0.32297542691231,-116.57987976074219,0.00780978612602,-0.03157589584589,9.50120735168457,-0.57352840900421,3.49307751655579,0.31888446211815
650,1932238756,-0.10606016963720,-0.32271412014961,-116.57997894287109,0.04326739534736,-0.00429371045902,9.49805450439453,-0.58321058750153,3.57153391838074,0.28399789333344
651,1932247089,-0.10620100796223,-0.32209056615829,-116.58063507080078,0.02881964482367,-0.01705274917185,9.50833034515381,-0.64230251312256,3.60511398315430,0.22293348610401
652,1932255422,-0.10690320283175,-0.32205134630203,-116.58052825927734,0.03337920457125,-0.02795997262001,9.50762844085693,-0.71107685565948,3.54433155059814,0.30874124169350
653,1932263755,-0.10665901750326,-0.32190921902657,-116.58010101318359,0.02605902031064,-0.02176339365542,9.49862289428711,-0.59409660100937,3.54671359062195,0.34695762395859
654,1932272088,-0.10678759217262,-0.32136467099190,-116.58051300048828,0.02293863333762,-0.04342403635383,9.48846340179443,-0.64230251312256,3.60526752471924,0.24726702272892
655,1932280421,-0.10716666281223,-0.32110583782196,-116.58055114746094,0.00326591264457,-0.02278978377581,9.49853897094727,-0.66909497976303,3.56180000305176,0.28545781970024
656,1932288754,-0.10687570273876,-0.32126978039742,-116.58044433593750,0.01830702275038,-0.01370638329536,9.50037384033203,-0.59130471944809,3.52007484436035,0.30820333957672
657,1932297087,-0.10670908540487,-0.32100737094879,-116.57970428466797,0.02246158942580,-0.01677240617573,9.49698448181152,-0.60365074872971,3.56139063835144,0.38461056351662
658,1932305420,-0.10717381536961,-0.32072332501411,-116.57858276367188,0.02645529992878,-0.03214858472347,9.51334476470947,-0.68197894096375,3.57353115081787,0.42846202850342
659,1932313753,-0.10759373754263,-0.32061198353767,-116.57888793945312,0.01407290715724,-0.02220457792282,9.51124477386475,-0.67452532052994,3.54218006134033,0.25105792284012
660,1932322086,-0.10824391245842,-0.31994813680649,-116.57895660400391,0.02868706732988,-0.03701704740524,9.50970935821533,-0.70408409833908,3.61976504325867,0.28704589605331
661,1932330419,-0.10804464668036,-0.32067754864693,-116.57959747314453,0.04277295619249,-0.00467490917072,9.51384925842285,-0.60114055871964,3.44097828865051,0.22861988842487
